fecha,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin
2010-02-07,7.6,0.3,2.4,12.7,11.0,2.2,5.0,2.9,959.8,949.4
2010-02-08,9.4,6.6,6.1,12.7,29.0,3.9,12.5,1.0,949.9,940.1
2010-02-09,8.2,4.0,4.6,11.9,35.0,4.2,13.9,4.2,948.4,940.7
2010-02-10,4.6,0.4,0.9,8.4,31.0,1.7,8.9,0.2,950.0,946.2
2010-02-11,2.5,0.0,-2.0,7.0,34.0,4.4,15.3,9.5,953.4,946.8
2010-02-12,1.6,0.0,-3.6,6.9,10.0,1.1,6.7,6.3,953.5,948.5
2010-02-13,2.5,0.0,-2.2,7.2,8.0,3.3,9.2,7.4,950.6,947.0
2010-02-14,0.8,0.0,-4.3,6.0,11.0,1.9,6.1,6.9,951.2,944.0
2010-02-15,1.7,26.7,0.8,2.6,10.0,5.8,11.4,0.0,944.0,935.8
2010-02-16,6.4,7.3,2.4,10.5,10.0,3.9,10.8,0.0,935.8,929.0
2010-02-17,9.0,2.5,6.0,11.9,29.0,7.2,13.9,2.3,942.7,930.0
2010-02-18,5.6,0.5,2.0,9.2,1.0,3.1,7.8,0.6,942.9,935.2
2010-02-19,6.4,0.8,2.8,10.0,32.0,5.3,13.6,3.1,950.1,934.6
2010-02-20,6.0,1.2,1.0,11.0,27.0,3.6,13.1,8.8,952.7,948.1
2010-02-21,8.0,5.7,4.4,11.5,32.0,3.3,10.3,0.6,948.1,938.9
2010-02-22,11.9,5.4,7.5,16.3,30.0,7.2,21.1,4.7,945.4,939.3
2010-02-23,11.5,7.3,7.9,15.1,30.0,6.4,20.3,5.9,950.0,943.9
2010-02-24,12.4,0.1,8.5,16.3,25.0,5.8,16.4,6.4,955.4,949.9
2010-02-25,13.0,9.4,9.7,16.3,25.0,6.7,18.9,1.7,953.0,944.8
2010-02-26,10.0,3.3,6.5,13.5,29.0,1.7,11.1,0.6,954.6,949.8
2010-02-27,16.6,0.1,10.1,23.0,21.0,6.9,23.3,1.0,950.1,932.2
2010-02-28,10.8,2.0,6.2,15.5,27.0,3.3,12.2,7.7,950.8,944.1
2010-03-01,10.2,0.0,6.2,14.2,27.0,4.4,16.9,6.6,959.3,949.1
2010-03-02,9.1,9.1,3.6,14.6,12.0,6.7,16.7,1.8,959.0,946.9
2010-03-03,10.8,0.5,6.8,14.7,24.0,2.8,10.6,5.3,949.8,945.3
2010-03-04,11.2,0.0,6.0,16.3,27.0,3.1,9.2,7.5,955.7,949.7
2010-03-05,8.0,32.8,5.3,10.8,12.0,4.4,15.8,0.0,955.5,951.2
2010-03-06,4.6,7.8,2.1,7.2,11.0,6.7,15.6,0.0,953.7,950.9
2010-03-07,8.0,7.4,4.8,11.2,29.0,2.2,10.0,0.0,953.1,947.4
2010-03-08,3.4,4.2,0.4,6.5,36.0,4.7,11.4,6.9,950.9,945.1
2010-03-09,4.3,0.0,-1.8,10.4,32.0,5.6,14.7,10.5,954.0,945.3
2010-03-10,4.1,0.0,-2.4,10.6,32.0,4.2,11.4,10.2,954.9,951.9
2010-03-11,4.4,0.0,-1.7,10.5,1.0,2.2,6.9,10.2,955.2,951.9
2010-03-12,4.3,0.0,1.5,7.1,34.0,2.8,10.0,0.0,961.5,954.7
2010-03-13,5.2,0.0,-1.2,11.5,8.0,1.4,5.8,10.7,964.5,961.5
2010-03-14,8.2,0.0,2.0,14.3,5.0,2.5,10.8,10.7,965.6,962.9
2010-03-15,8.4,0.0,0.2,16.7,12.0,1.9,5.6,10.1,966.1,962.1
2010-03-16,9.9,0.0,0.4,19.4,11.0,3.9,10.0,8.8,964.2,961.5
2010-03-17,12.4,0.0,4.1,20.6,11.0,3.1,9.2,10.1,966.6,962.9
2010-03-18,14.2,0.1,7.6,20.9,8.0,3.6,7.8,4.9,965.9,962.2
2010-03-19,16.0,0.2,11.1,21.0,20.0,2.5,8.3,1.5,964.6,960.7
2010-03-20,17.6,0.0,12.8,22.5,25.0,5.6,25.3,1.1,962.0,959.0
2010-03-21,14.0,0.4,9.8,18.3,26.0,3.1,8.9,0.0,961.5,958.7
2010-03-22,14.9,0.0,8.5,21.3,26.0,2.8,7.5,10.0,962.0,959.6
2010-03-23,14.6,0.0,7.5,21.6,8.0,2.2,7.5,5.0,959.9,951.4
2010-03-24,16.0,5.9,11.0,20.9,27.0,3.1,15.3,5.5,951.4,946.0
2010-03-25,11.1,6.5,7.4,14.8,24.0,4.4,15.3,0.6,956.0,948.2
2010-03-26,9.8,0.2,5.0,14.5,25.0,5.0,12.2,8.5,962.3,956.0
2010-03-27,12.4,0.0,7.0,17.7,29.0,2.5,7.2,10.1,965.7,962.1
2010-03-28,13.4,0.0,5.9,20.9,12.0,1.7,6.4,11.1,963.3,954.1
2010-03-29,13.2,3.6,9.0,17.4,28.0,4.4,25.3,5.4,954.1,948.4
2010-03-30,10.6,0.0,6.3,14.8,26.0,7.5,18.6,9.4,958.1,949.6
2010-03-31,9.6,0.0,3.9,15.2,26.0,5.3,15.3,10.7,958.9,954.9
2010-04-01,11.7,4.2,7.4,16.0,29.0,2.8,8.3,9.2,960.0,956.3
2010-04-02,11.4,0.0,5.3,17.4,29.0,3.9,10.3,11.4,960.6,956.7
2010-04-03,10.7,1.2,6.7,14.7,32.0,5.3,13.1,4.9,957.7,953.9
2010-04-04,10.8,0.0,5.3,16.3,34.0,2.2,10.3,12.3,966.0,957.5
2010-04-05,11.4,0.0,3.2,19.5,10.0,6.7,15.0,10.6,965.9,959.3
2010-04-06,13.2,0.0,5.5,20.8,4.0,2.8,9.2,10.3,960.1,954.6
2010-04-07,14.6,0.0,9.5,19.6,34.0,4.2,12.2,11.2,962.9,955.2
2010-04-08,11.8,0.0,3.9,19.7,7.0,1.9,8.9,11.9,964.7,960.6
2010-04-09,13.2,0.0,5.8,20.6,11.0,3.9,10.0,11.7,963.8,960.4
2010-04-10,13.7,0.0,6.0,21.4,9.0,4.7,14.2,11.9,963.4,956.3
2010-04-11,13.8,0.0,5.2,22.4,9.0,2.8,9.7,12.2,956.9,946.8
2010-04-12,13.4,0.8,5.2,21.6,7.0,2.5,13.6,8.1,948.3,943.2
2010-04-13,9.4,15.6,8.0,10.9,8.0,4.7,11.9,0.0,950.6,948.1
2010-04-14,12.3,7.4,8.7,15.9,12.0,3.3,14.2,1.0,949.5,946.6
2010-04-15,13.6,11.6,9.6,17.7,13.0,3.6,10.0,4.6,950.5,946.8
2010-04-16,13.6,10.8,10.1,17.2,19.0,4.2,13.6,4.2,953.9,949.2
2010-04-17,14.7,2.3,10.2,19.2,28.0,2.2,8.3,3.1,953.8,950.5
2010-04-18,13.3,8.0,10.6,16.0,20.0,1.9,10.3,2.4,956.7,952.7
2010-04-19,14.4,0.0,8.4,20.4,29.0,1.7,6.9,12.3,959.2,956.5
2010-04-20,15.7,0.0,9.4,22.0,14.0,2.8,6.4,7.2,958.6,955.9
2010-04-21,17.8,0.6,11.5,24.0,11.0,3.6,9.2,5.3,956.4,951.4
2010-04-22,17.2,0.0,13.6,20.9,26.0,3.6,12.2,9.5,952.0,948.1
2010-04-23,17.2,0.0,11.1,23.4,27.0,3.3,10.3,10.6,955.6,950.6
2010-04-24,18.6,0.0,12.2,25.0,32.0,2.5,6.9,10.9,960.1,955.5
2010-04-25,20.0,0.0,13.2,26.9,13.0,1.9,6.4,11.3,963.3,959.7
2010-04-26,20.8,0.0,13.4,28.3,17.0,1.7,7.2,13.0,965.2,961.7
2010-04-27,21.6,0.0,14.0,29.1,27.0,1.7,6.1,10.8,963.2,960.0
2010-04-28,22.6,0.0,15.3,29.9,9.0,3.3,10.3,12.1,961.7,957.4
2010-04-29,20.6,0.0,13.8,27.5,29.0,3.3,9.7,10.5,958.5,954.1
2010-04-30,20.6,0.0,15.7,25.4,31.0,3.6,9.4,9.7,955.2,950.8
2010-05-01,19.4,0.0,14.2,24.6,34.0,4.2,13.1,8.4,954.1,950.9
2010-05-02,17.8,0.1,10.7,25.0,26.0,4.2,10.3,12.4,954.5,949.2
2010-05-03,12.8,0.1,8.6,16.9,35.0,6.9,16.4,5.8,954.7,948.6
2010-05-04,10.0,0.0,4.6,15.3,36.0,8.1,17.2,12.0,955.9,951.8
2010-05-05,10.7,0.0,4.5,16.9,31.0,5.8,11.7,13.5,955.4,950.9
2010-05-06,11.8,0.0,3.5,20.1,28.0,3.1,8.3,13.3,952.8,947.0
2010-05-07,14.2,4.2,9.0,19.4,27.0,5.0,14.4,5.6,948.0,944.2
2010-05-08,13.4,9.8,7.4,19.4,19.0,2.8,9.7,2.9,949.7,946.5
2010-05-09,15.3,6.4,11.5,19.1,27.0,5.3,16.7,7.8,949.2,944.5
2010-05-10,13.2,4.6,9.5,16.8,28.0,3.9,10.8,4.3,949.8,947.7
2010-05-11,13.1,4.7,9.4,16.8,26.0,2.8,15.3,6.5,949.6,947.1
2010-05-12,12.8,0.0,8.4,17.3,25.0,6.7,13.9,8.9,951.8,948.3
2010-05-13,11.9,3.0,6.4,17.4,32.0,4.7,15.3,9.9,952.8,950.4
2010-05-14,10.6,0.1,6.0,15.1,28.0,6.7,13.3,6.8,956.3,951.7
2010-05-15,13.0,0.0,7.4,18.6,35.0,6.9,13.3,13.0,960.7,956.0
2010-05-16,14.0,0.0,6.6,21.3,35.0,1.7,6.7,13.8,964.2,960.6
2010-05-17,16.6,0.0,8.0,25.1,33.0,1.7,5.3,13.9,965.9,962.3
2010-05-18,19.2,0.0,10.8,27.5,28.0,2.5,6.4,13.9,966.6,962.7
2010-05-19,20.0,0.0,11.3,28.6,5.0,2.5,8.9,13.8,964.7,960.5
2010-05-20,19.3,0.0,12.1,26.5,8.0,3.3,10.0,14.0,965.3,959.9
2010-05-21,21.5,0.0,14.0,29.0,10.0,5.3,11.7,14.0,962.0,956.7
2010-05-22,22.6,0.0,14.9,30.4,12.0,3.6,10.0,14.0,958.8,953.9
2010-05-23,22.6,0.0,15.3,30.0,13.0,3.9,12.2,13.3,956.1,953.0
2010-05-24,22.2,0.0,14.2,30.3,14.0,3.1,10.8,13.3,957.1,953.0
2010-05-25,20.3,0.0,15.0,25.6,28.0,3.9,12.5,12.6,957.1,954.8
2010-05-26,19.6,0.0,13.7,25.6,25.0,5.0,10.3,11.1,955.7,951.6
2010-05-27,19.6,0.0,14.0,25.2,29.0,5.0,13.3,9.5,953.9,950.6
2010-05-28,18.0,5.2,12.6,23.4,34.0,2.8,11.1,9.5,959.5,953.5
2010-05-29,19.9,0.0,11.7,28.1,29.0,3.1,8.3,14.0,963.5,959.5
2010-05-30,23.8,0.0,15.9,31.7,26.0,2.5,9.7,14.2,964.9,961.7
2010-05-31,25.0,0.0,16.6,33.5,31.0,2.8,7.8,13.9,963.5,957.7
2010-06-01,26.6,0.0,18.7,34.4,27.0,3.6,9.4,10.8,958.7,954.3
2010-06-02,25.8,0.0,19.5,32.1,34.0,1.9,5.8,6.7,955.9,952.0
2010-06-03,26.6,0.0,19.5,33.8,27.0,4.2,11.1,12.0,954.3,950.8
2010-06-04,28.0,0.0,20.9,35.0,28.0,2.5,8.9,12.9,957.2,954.3
2010-06-05,26.8,0.0,19.0,34.5,27.0,3.3,11.1,13.0,958.5,954.6
2010-06-06,25.2,0.0,19.7,30.8,27.0,4.4,11.4,10.5,956.9,954.8
2010-06-07,24.2,0.0,17.1,31.2,29.0,4.2,12.5,13.8,955.8,951.5
2010-06-08,20.4,6.6,15.1,25.8,29.0,5.3,14.7,8.5,951.9,947.7
2010-06-09,15.6,12.8,12.5,18.8,27.0,3.6,17.8,0.3,947.8,939.0
2010-06-10,16.6,0.9,11.6,21.6,31.0,3.1,14.4,6.0,950.9,943.4
2010-06-11,15.6,1.3,11.6,19.7,28.0,6.1,12.5,4.7,954.6,950.7
2010-06-12,15.6,36.2,12.4,18.7,32.0,1.7,6.7,2.0,955.4,952.9
2010-06-13,18.6,4.2,13.5,23.7,10.0,3.1,9.2,9.1,956.3,954.1
2010-06-14,20.1,4.2,13.8,26.4,33.0,2.2,10.3,10.6,955.9,950.1
2010-06-15,17.2,0.0,11.9,22.6,36.0,4.2,14.4,11.9,956.4,953.5
2010-06-16,15.2,0.0,9.5,21.0,31.0,4.4,12.8,7.3,957.1,955.4
2010-06-17,18.6,0.0,11.2,26.0,15.0,2.5,6.9,13.5,956.9,953.8
2010-06-18,20.4,1.8,13.3,27.5,27.0,3.3,12.8,7.9,956.3,953.0
2010-06-19,20.8,0.0,14.5,27.1,35.0,3.9,12.5,10.4,955.7,952.9
2010-06-20,20.2,0.0,13.8,26.7,8.0,2.5,9.4,14.2,957.1,953.1
2010-06-21,18.6,0.0,9.8,27.4,10.0,2.5,8.9,14.4,959.2,955.8
2010-06-22,22.9,0.0,13.4,32.4,20.0,1.1,7.5,14.4,959.1,956.1
2010-06-23,25.0,0.0,16.0,34.0,9.0,3.1,7.2,14.3,957.9,953.8
2010-06-24,26.8,3.9,18.6,35.1,8.0,3.1,10.8,12.7,956.1,952.3
2010-06-25,26.0,0.2,19.6,32.4,26.0,1.9,20.3,8.9,956.9,951.0
2010-06-26,25.0,0.7,17.3,32.7,7.0,3.1,8.9,11.0,956.5,952.5
2010-06-27,25.0,0.0,18.4,31.5,11.0,2.5,12.5,8.3,959.0,954.8
2010-06-28,25.4,0.0,17.8,33.0,9.0,2.8,9.4,13.2,959.7,956.3
2010-06-29,26.9,0.0,19.8,34.0,9.0,2.8,9.7,12.6,960.3,957.3
2010-06-30,27.2,0.0,19.5,35.0,7.0,2.8,8.6,14.1,960.3,956.4
2010-07-01,27.8,0.1,20.5,35.0,16.0,2.5,18.3,6.2,957.7,953.5
2010-07-02,26.6,2.4,19.3,33.9,12.0,1.9,11.4,8.0,956.4,952.4
2010-07-03,23.8,2.7,18.2,29.5,10.0,3.6,10.6,5.3,960.5,954.8
2010-07-04,27.0,0.0,19.0,35.0,8.0,3.9,8.9,13.9,961.5,957.6
2010-07-05,28.1,0.0,20.2,36.0,8.0,3.3,8.9,13.9,961.8,958.4
2010-07-06,28.8,0.0,20.1,37.4,8.0,3.3,7.2,14.0,961.2,957.0
2010-07-07,30.4,0.0,22.2,38.7,9.0,4.2,9.2,12.8,959.1,955.5
2010-07-08,29.2,0.3,25.8,32.6,26.0,3.1,13.9,1.1,958.7,954.0
2010-07-09,29.0,0.0,21.7,36.2,26.0,3.1,9.2,13.8,959.6,957.2
2010-07-10,29.5,0.0,20.7,38.3,30.0,3.1,8.6,13.7,959.4,956.3
2010-07-11,30.6,0.0,22.0,39.3,30.0,3.6,6.9,13.0,957.8,954.2
2010-07-12,29.9,0.0,23.6,36.2,31.0,4.7,11.7,13.5,956.7,953.8
2010-07-13,27.2,0.0,19.9,34.6,31.0,3.1,12.8,14.1,955.2,951.2
2010-07-14,25.8,0.0,19.7,31.8,31.0,5.6,13.6,14.1,955.5,951.4
2010-07-15,26.0,0.0,17.5,34.5,28.0,2.8,9.2,14.2,956.8,953.7
2010-07-16,26.8,0.0,19.0,34.7,30.0,3.3,10.0,14.1,958.0,955.5
2010-07-17,28.0,0.0,19.4,36.7,10.0,1.9,8.9,14.1,960.1,957.2
2010-07-18,30.0,0.0,22.0,38.1,10.0,3.1,11.4,13.7,961.4,957.0
2010-07-19,30.2,0.0,22.3,38.0,33.0,3.3,9.7,12.6,958.5,954.3
2010-07-20,29.2,0.0,21.1,37.4,28.0,3.1,11.7,13.3,954.5,949.8
2010-07-21,26.8,0.0,20.7,32.9,27.0,4.2,11.9,12.6,951.4,949.3
2010-07-22,27.0,0.0,20.5,33.5,28.0,3.9,11.4,12.7,955.7,951.0
2010-07-23,27.0,0.0,18.8,35.1,4.0,2.8,11.1,13.8,961.3,955.7
2010-07-24,28.6,0.0,21.5,35.7,10.0,3.1,11.4,10.6,962.6,957.4
2010-07-25,27.0,0.0,18.3,35.7,2.0,3.3,11.1,13.8,959.7,954.4
2010-07-26,27.4,0.0,19.2,35.6,4.0,3.6,9.7,13.8,957.7,953.8
2010-07-27,27.8,0.0,18.8,36.9,9.0,2.2,7.5,13.8,958.6,955.3
2010-07-28,29.8,0.0,20.8,38.9,9.0,3.1,8.6,13.6,959.8,955.5
2010-07-29,29.8,0.0,20.8,38.9,2.0,3.6,11.1,12.5,956.2,951.8
2010-07-30,28.2,0.0,20.0,36.4,35.0,2.5,8.9,13.6,955.8,952.4
2010-07-31,30.4,0.0,21.9,39.0,10.0,5.6,10.0,13.6,955.4,952.7
2010-08-01,30.3,0.0,22.8,37.8,29.0,4.4,11.4,13.6,955.4,952.7
2010-08-02,29.3,0.0,22.2,36.4,28.0,3.6,12.2,13.4,956.8,952.9
2010-08-03,26.3,0.0,18.7,33.9,4.0,2.5,9.7,12.9,958.7,954.5
2010-08-04,27.4,0.0,18.7,36.0,2.0,2.8,9.7,11.8,956.8,951.8
2010-08-05,26.8,0.0,18.9,34.7,4.0,3.6,8.3,13.4,955.0,951.5
2010-08-06,26.8,0.0,17.9,35.6,9.0,3.1,8.3,13.2,956.2,953.0
2010-08-07,29.8,0.0,21.4,38.2,12.0,3.6,11.1,13.0,958.5,954.8
2010-08-08,28.8,2.5,23.5,34.0,9.0,1.9,8.3,1.0,960.6,956.3
2010-08-09,28.4,0.0,20.8,36.0,18.0,1.7,5.8,10.1,960.3,955.7
2010-08-10,30.6,0.0,22.8,38.4,27.0,3.1,12.8,10.5,958.3,955.8
2010-08-11,30.1,0.0,22.7,37.5,28.0,3.3,9.2,11.9,959.2,955.3
2010-08-12,27.6,0.0,19.5,35.8,7.0,2.5,13.3,13.0,956.3,951.9
2010-08-13,23.5,0.0,17.0,30.0,11.0,4.7,10.8,11.5,956.5,952.4
2010-08-14,22.6,0.0,16.0,29.3,8.0,2.5,9.2,13.1,957.4,953.3
2010-08-15,23.7,0.0,14.0,33.4,29.0,4.7,12.5,13.1,956.9,953.6
2010-08-16,21.0,0.9,16.8,25.2,8.0,3.9,10.0,2.4,960.2,956.9
2010-08-17,23.1,0.0,17.2,29.0,29.0,3.3,8.3,4.2,960.8,956.7
2010-08-18,26.0,0.0,18.6,33.3,20.0,2.2,10.3,10.9,957.2,951.7
2010-08-19,25.6,4.2,18.4,32.8,7.0,2.5,13.6,7.7,958.1,952.8
2010-08-20,26.1,0.0,17.3,34.9,10.0,2.2,7.2,12.7,962.6,958.1
2010-08-21,29.0,0.0,21.1,37.0,15.0,4.7,11.9,11.7,964.9,960.5
2010-08-22,29.6,0.0,21.8,37.3,26.0,3.9,12.8,12.7,961.0,955.8
2010-08-23,28.0,0.0,21.3,34.8,29.0,5.8,14.4,12.9,956.4,953.2
2010-08-24,25.7,0.0,18.0,33.4,26.0,3.6,10.0,12.9,959.1,955.7
2010-08-25,29.2,0.0,20.0,38.4,12.0,2.5,7.5,13.0,960.1,956.3
2010-08-26,31.2,0.0,22.5,39.9,28.0,3.6,10.3,12.4,958.4,954.5
2010-08-27,29.0,0.0,21.5,36.5,29.0,5.8,13.1,12.7,957.6,954.8
2010-08-28,27.6,0.0,19.5,35.8,36.0,1.9,7.2,12.7,958.5,955.0
2010-08-29,27.4,0.0,18.7,36.1,1.0,2.5,8.9,10.5,959.2,954.9
2010-08-30,27.2,0.0,18.5,36.0,2.0,1.9,7.8,12.4,958.0,952.7
2010-08-31,26.6,0.0,18.5,34.7,14.0,3.3,12.8,9.8,955.1,949.8
2010-09-01,24.8,10.9,17.9,31.6,26.0,3.3,14.7,4.6,953.8,948.7
2010-09-02,22.5,0.0,16.8,28.2,3.0,1.7,5.3,8.2,956.8,952.0
2010-09-03,25.2,0.0,18.0,32.4,17.0,1.9,6.1,12.2,959.0,956.2
2010-09-04,26.2,0.0,17.7,34.8,25.0,1.9,6.4,11.7,958.7,954.8
2010-09-05,27.2,0.0,18.6,35.8,17.0,1.9,5.8,9.3,956.7,953.0
2010-09-06,27.0,0.0,20.5,33.5,26.0,4.2,15.3,9.9,953.9,949.4
2010-09-07,21.3,0.0,17.1,25.5,29.0,7.5,17.5,8.3,951.9,948.3
2010-09-08,19.9,0.0,14.4,25.4,36.0,3.1,9.2,10.8,958.7,951.7
2010-09-09,21.7,0.0,15.0,28.4,36.0,2.5,9.7,11.1,962.8,958.7
2010-09-10,22.2,0.0,14.0,30.4,12.0,2.2,6.7,11.6,963.3,957.8
2010-09-11,24.4,0.0,16.0,32.8,10.0,3.9,8.3,12.1,958.2,954.5
2010-09-12,25.6,0.0,17.3,33.8,8.0,2.8,10.0,11.3,960.9,956.3
2010-09-13,26.1,0.0,17.9,34.3,9.0,2.5,9.7,10.4,964.2,960.8
2010-09-14,26.4,0.0,16.8,35.9,33.0,3.1,10.0,10.5,964.8,960.4
2010-09-15,26.4,0.7,17.0,35.8,26.0,1.9,8.6,9.5,961.7,955.6
2010-09-16,20.6,6.4,15.3,25.9,26.0,2.8,15.3,1.2,957.6,953.5
2010-09-17,19.7,0.0,15.5,23.9,30.0,2.8,6.4,1.5,954.7,950.1
2010-09-18,20.8,0.0,15.0,26.5,26.0,2.8,7.5,7.3,957.0,952.7
2010-09-19,21.2,0.0,13.7,28.7,5.0,2.5,7.2,10.8,958.1,954.1
2010-09-20,17.7,1.3,14.9,20.5,13.0,2.2,8.9,0.3,957.8,954.3
2010-09-21,19.9,0.0,13.3,26.5,14.0,1.7,5.3,8.7,959.5,957.2
2010-09-22,21.5,0.0,14.1,28.9,24.0,1.7,6.1,8.2,959.7,957.0
2010-09-23,20.6,0.0,17.1,24.1,30.0,3.3,9.4,0.1,958.2,954.6
2010-09-24,20.4,0.0,14.0,26.9,27.0,3.3,10.3,9.6,955.9,952.6
2010-09-25,18.0,0.0,12.5,23.6,34.0,2.5,9.4,10.7,954.4,951.3
2010-09-26,16.4,0.0,9.7,23.0,9.0,1.9,6.7,11.1,953.8,951.7
2010-09-27,16.7,0.0,7.8,25.6,27.0,3.3,10.0,9.6,955.1,952.3
2010-09-28,19.4,0.0,11.4,27.3,26.0,1.9,7.2,10.1,959.1,954.7
2010-09-29,19.6,0.0,10.7,28.6,28.0,3.1,8.6,10.2,960.4,957.3
2010-09-30,20.8,0.0,12.7,28.9,28.0,2.5,10.0,9.7,958.9,955.1
2010-10-01,20.6,0.0,12.8,28.3,27.0,2.2,8.6,9.6,956.2,953.1
2010-10-02,19.4,0.0,10.2,28.7,30.0,1.9,9.7,10.1,955.0,952.0
2010-10-03,17.0,3.7,12.6,21.3,21.0,4.2,19.7,1.6,952.4,943.9
2010-10-04,17.8,0.0,13.2,22.3,28.0,4.7,12.5,9.3,954.9,945.8
2010-10-05,17.2,0.0,9.4,25.0,26.0,1.7,6.4,9.7,955.5,951.0
2010-10-06,18.0,0.0,9.5,26.5,10.0,2.5,8.6,10.2,952.9,950.2
2010-10-07,21.1,1.7,15.0,27.2,11.0,2.8,7.8,7.6,954.0,951.3
2010-10-08,21.2,7.5,15.1,27.3,20.0,4.2,11.7,8.2,954.2,950.0
2010-10-09,16.8,23.9,12.0,21.5,19.0,1.9,13.9,0.3,951.1,947.3
2010-10-10,14.5,0.0,11.0,18.0,27.0,2.8,9.4,4.4,957.8,942.0
2010-10-11,14.2,4.2,10.2,18.3,29.0,1.4,7.2,0.6,945.1,940.9
2010-10-12,15.2,0.0,9.9,20.4,11.0,1.9,7.2,5.0,947.3,944.7
2010-10-13,17.3,0.0,11.6,23.0,35.0,1.7,6.1,10.3,953.3,947.2
2010-10-14,17.6,0.0,11.5,23.7,26.0,1.4,8.6,10.5,954.4,952.4
2010-10-15,15.6,0.0,9.3,22.0,26.0,1.9,7.5,10.7,956.4,951.2
2010-10-16,14.0,0.0,7.2,20.8,1.0,2.2,7.8,10.2,955.0,951.2
2010-10-17,13.0,0.0,7.2,18.7,33.0,3.3,9.4,10.4,960.6,955.0
2010-10-18,10.9,0.0,3.4,18.4,13.0,1.1,5.8,10.7,962.5,958.7
2010-10-19,12.6,0.0,3.5,21.6,9.0,1.7,5.3,10.7,959.9,955.4
2010-10-20,13.8,0.0,3.8,23.7,26.0,1.4,4.2,10.7,958.9,955.6
2010-10-21,13.5,0.0,4.0,23.0,10.0,2.5,7.2,10.4,962.0,958.9
2010-10-22,13.4,0.0,6.0,20.8,11.0,1.9,8.9,5.5,961.8,958.4
2010-10-23,15.3,0.0,8.5,22.1,32.0,2.2,5.8,9.4,959.3,956.1
2010-10-24,15.3,0.0,8.0,22.6,26.0,3.3,8.9,9.6,958.0,954.5
2010-10-25,13.0,0.0,6.7,19.3,36.0,3.6,10.0,9.5,965.0,956.0
2010-10-26,11.0,0.0,1.5,20.5,26.0,2.8,7.5,10.2,965.6,963.3
2010-10-27,12.8,0.0,2.5,23.1,11.0,0.8,4.7,10.1,966.8,963.6
2010-10-28,14.5,0.0,7.4,21.6,10.0,1.7,5.0,2.8,964.6,958.5
2010-10-29,15.2,7.1,8.7,21.8,28.0,3.6,20.0,4.9,958.5,949.3
2010-10-30,11.2,5.1,9.5,12.8,24.0,3.1,11.1,0.4,953.9,942.1
2010-10-31,12.6,0.0,10.1,15.2,25.0,9.4,17.8,3.5,950.4,939.7
2010-11-01,13.7,0.0,8.9,18.5,32.0,4.2,15.0,9.0,960.0,950.0
2010-11-02,14.0,0.0,8.1,20.0,32.0,3.1,9.7,10.1,963.3,959.7
2010-11-03,14.0,0.0,6.1,21.9,28.0,1.4,4.7,9.2,967.2,962.7
2010-11-04,15.5,0.0,8.5,22.5,10.0,1.4,5.3,10.0,969.8,967.0
2010-11-05,14.6,0.0,6.5,22.6,11.0,2.5,6.7,9.9,968.4,965.2
2010-11-06,14.3,0.0,7.5,21.1,26.0,2.2,7.8,9.6,966.3,956.8
2010-11-07,12.9,0.0,9.5,16.3,34.0,3.9,10.0,3.3,956.8,948.9
2010-11-08,10.2,4.2,5.9,14.4,27.0,8.6,22.5,3.8,949.2,934.4
2010-11-09,12.0,0.1,9.1,15.0,27.0,11.1,22.5,8.1,939.8,931.5
2010-11-10,10.7,0.0,6.9,14.5,28.0,4.4,13.6,6.4,958.5,939.8
2010-11-11,9.6,0.0,3.3,15.8,29.0,3.3,11.7,7.0,965.0,958.5
2010-11-12,12.2,0.0,5.5,19.0,27.0,1.1,4.7,8.7,964.6,959.2
2010-11-13,12.6,0.0,7.9,17.4,25.0,2.8,8.1,6.7,959.2,951.3
2010-11-14,11.2,6.6,7.9,14.4,25.0,2.5,9.7,0.2,953.2,946.9
2010-11-15,8.2,0.0,3.6,12.9,26.0,4.2,11.9,9.6,965.5,953.2
2010-11-16,8.4,5.5,2.4,14.3,28.0,1.7,6.4,8.6,965.7,957.4
2010-11-17,8.1,1.9,5.1,11.1,29.0,2.5,8.1,1.2,957.4,952.0
2010-11-18,8.1,0.0,2.5,13.7,29.0,2.5,6.4,9.2,958.8,955.2
2010-11-19,9.4,1.1,4.0,14.8,30.0,1.7,7.5,4.2,958.2,954.6
2010-11-20,10.6,4.6,6.8,14.5,23.0,3.3,11.9,4.9,954.6,949.6
2010-11-21,9.8,2.6,5.9,13.7,29.0,5.8,14.2,6.4,950.3,948.1
2010-11-22,8.0,0.0,3.8,12.3,26.0,2.8,9.2,8.1,952.5,949.1
2010-11-23,8.2,0.0,3.0,13.4,28.0,1.1,7.5,7.0,953.6,951.5
2010-11-24,9.4,0.0,4.3,14.5,27.0,1.9,4.7,7.2,954.1,951.8
2010-11-25,6.5,0.0,0.8,12.2,35.0,2.5,10.0,7.0,953.5,950.4
2010-11-26,4.8,0.0,-0.5,10.2,10.0,2.8,10.0,7.9,953.0,946.6
2010-11-27,2.8,0.0,-1.3,6.8,9.0,1.7,5.3,0.4,946.6,939.9
2010-11-28,4.2,0.0,-1.7,10.2,29.0,1.7,9.2,7.8,948.3,941.2
2010-11-29,1.1,2.5,-1.8,4.0,9.0,3.6,8.9,0.0,947.8,939.6
